	_id	added	content	label	published	body	link	title	text	length
21	ge:316622218493551866	{u'$date': 1478413158324}	{u'body': u'Missionary in Jordan: God&#39;s mercy for <b>refugees</b> fleeing Syria and Iraq ... the lands near the <b>Dead</b> Sea, who live in precarious conditions or have no&nbsp;...', u'link': u'https://www.google.com/url?rct=j&sa=t&url=http://www.heraldmalaysia.com/news/missionary-in-jordan-gods-mercy-for-refugees-fleeing-syria-and-iraq/32919/1&ct=ga&cd=CAIyHGE0OTIzYjRlZTEzZWI5ZTY6Y29tOmVuOlVTOkw&usg=AFQjCNEMW0E7P1So7vnf9HSllyclGfpmBw', u'title': u'Missionary in Jordan: God&#39;s mercy for <b>refugees</b> fleeing Syria and Iraq'}	rejected	{u'$date': 1478314909000}	Missionary in Jordan: God&#39;s mercy for <b>refugees</b> fleeing Syria and Iraq ... the lands near the <b>Dead</b> Sea, who live in precarious conditions or have no&nbsp;...	https://www.google.com/url?rct=j&sa=t&url=http://www.heraldmalaysia.com/news/missionary-in-jordan-gods-mercy-for-refugees-fleeing-syria-and-iraq/32919/1&ct=ga&cd=CAIyHGE0OTIzYjRlZTEzZWI5ZTY6Y29tOmVuOlVTOkw&usg=AFQjCNEMW0E7P1So7vnf9HSllyclGfpmBw	Missionary in Jordan: God&#39;s mercy for <b>refugees</b> fleeing Syria and Iraq	Missionary in Jordan: God;s mercy for refugees fleeing Syria and Iraq Missionary in Jordan: God;s mercy for refugees fleeing Syria and Iraq ... the lands near the Dead Sea, who live in precarious conditions or have no&nbsp;...	226
22	ge:13552803321646540243	{u'$date': 1478413158324}	{u'body': u'Hundreds feared <b>dead</b> in <b>refugee</b> shipwrecks off Libyan coast. Nov 03, 2016 Melanie Santiago Local, News Ticker, Top Slider, World 0. According to&nbsp;...', u'link': u'https://www.google.com/url?rct=j&sa=t&url=https://gootamil.com/2016/11/03/hundreds-feared-dead-in-refugee-shipwrecks-off-libyan-coast/&ct=ga&cd=CAIyHGE0OTIzYjRlZTEzZWI5ZTY6Y29tOmVuOlVTOkw&usg=AFQjCNFeOovMSXecvYdxrx9zEd9Xz4_4Tw', u'title': u'Hundreds feared <b>dead</b> in <b>refugee</b> shipwrecks off Libyan coast'}	accepted	{u'$date': 1478308228000}	Hundreds feared <b>dead</b> in <b>refugee</b> shipwrecks off Libyan coast. Nov 03, 2016 Melanie Santiago Local, News Ticker, Top Slider, World 0. According to&nbsp;...	https://www.google.com/url?rct=j&sa=t&url=https://gootamil.com/2016/11/03/hundreds-feared-dead-in-refugee-shipwrecks-off-libyan-coast/&ct=ga&cd=CAIyHGE0OTIzYjRlZTEzZWI5ZTY6Y29tOmVuOlVTOkw&usg=AFQjCNFeOovMSXecvYdxrx9zEd9Xz4_4Tw	Hundreds feared <b>dead</b> in <b>refugee</b> shipwrecks off Libyan coast	Hundreds feared dead in refugee shipwrecks off Libyan coast Hundreds feared dead in refugee shipwrecks off Libyan coast. Nov 03, 2016 Melanie Santiago Local, News Ticker, Top Slider, World 0. According to&nbsp;...	213
23	ge:3133320939969540851	{u'$date': 1478413158324}	{u'body': u'In the summer of 2015, Europe experienced the highest influx of <b>refugees</b> ... “There is no honorable way to <b>kill</b>, no gentle way to destroy and there is&nbsp;...', u'link': u'https://www.google.com/url?rct=j&sa=t&url=https://techfeatured.com/1518/taking-refugees&ct=ga&cd=CAIyHGE0OTIzYjRlZTEzZWI5ZTY6Y29tOmVuOlVTOkw&usg=AFQjCNGSN9DcpvuoEpyRbilCY3mgnzZUPQ', u'title': u'Taking <b>Refugees</b>'}	rejected	{u'$date': 1478305421000}	In the summer of 2015, Europe experienced the highest influx of <b>refugees</b> ... “There is no honorable way to <b>kill</b>, no gentle way to destroy and there is&nbsp;...	https://www.google.com/url?rct=j&sa=t&url=https://techfeatured.com/1518/taking-refugees&ct=ga&cd=CAIyHGE0OTIzYjRlZTEzZWI5ZTY6Y29tOmVuOlVTOkw&usg=AFQjCNGSN9DcpvuoEpyRbilCY3mgnzZUPQ	Taking <b>Refugees</b>	Taking Refugees In the summer of 2015, Europe experienced the highest influx of refugees ... “There is no honorable way to kill, no gentle way to destroy and there is&nbsp;...	175
24	ge:15989199189203923014	{u'$date': 1478413158325}	{u'body': u'The Kenyan government&#39;s threat to close the Dadaab <b>refugee</b> camp by the end of ... But it is harmful and wrong to blame the Somali <b>refugee</b> population .... with the Ethiopian Prime Minister while that same PM&#39;s <b>death</b> Read More.', u'link': u'https://www.google.com/url?rct=j&sa=t&url=http://mareeg.com/refugee-returns-from-kenya-to-somalia-this-is-about-fear-not-about-choice/&ct=ga&cd=CAIyHGE0OTIzYjRlZTEzZWI5ZTY6Y29tOmVuOlVTOkw&usg=AFQjCNHLq0-aLhvUJdXNovuWu_zZHKOElw', u'title': u'<b>Refugee</b> returns from Kenya to Somalia: “This is About Fear… Not About Choice”'}	rejected	{u'$date': 1478301619000}	The Kenyan government&#39;s threat to close the Dadaab <b>refugee</b> camp by the end of ... But it is harmful and wrong to blame the Somali <b>refugee</b> population .... with the Ethiopian Prime Minister while that same PM&#39;s <b>death</b> Read More.	https://www.google.com/url?rct=j&sa=t&url=http://mareeg.com/refugee-returns-from-kenya-to-somalia-this-is-about-fear-not-about-choice/&ct=ga&cd=CAIyHGE0OTIzYjRlZTEzZWI5ZTY6Y29tOmVuOlVTOkw&usg=AFQjCNHLq0-aLhvUJdXNovuWu_zZHKOElw	<b>Refugee</b> returns from Kenya to Somalia: “This is About Fear… Not About Choice”	Refugee returns from Kenya to Somalia: “This is About Fear… Not About Choice” The Kenyan government;s threat to close the Dadaab refugee camp by the end of ... But it is harmful and wrong to blame the Somali refugee population .... with the Ethiopian Prime Minister while that same PM;s death Read More.	303
25	ge:1254289811715778440	{u'$date': 1478413158325}	{u'body': u'The U.N. <b>refugee</b> agency says survivor accounts indicate as many as 240 people have <b>died</b> in two shipwrecks off Libya...', u'link': u'https://www.google.com/url?rct=j&sa=t&url=http://news.s3.webdigital.hu/latest/the-latest-unhcr-says-up-to-240-dead-in-wrecks-off-libya&ct=ga&cd=CAIyHGE0OTIzYjRlZTEzZWI5ZTY6Y29tOmVuOlVTOkw&usg=AFQjCNGmsQv_H7e4XjyZZv_SB-Ale9bp4g', u'title': u'The Latest: UNHCR says up to 240 <b>dead</b> in wrecks off Libya'}	accepted	{u'$date': 1478298511000}	The U.N. <b>refugee</b> agency says survivor accounts indicate as many as 240 people have <b>died</b> in two shipwrecks off Libya...	https://www.google.com/url?rct=j&sa=t&url=http://news.s3.webdigital.hu/latest/the-latest-unhcr-says-up-to-240-dead-in-wrecks-off-libya&ct=ga&cd=CAIyHGE0OTIzYjRlZTEzZWI5ZTY6Y29tOmVuOlVTOkw&usg=AFQjCNGmsQv_H7e4XjyZZv_SB-Ale9bp4g	The Latest: UNHCR says up to 240 <b>dead</b> in wrecks off Libya	The Latest: UNHCR says up to 240 dead in wrecks off Libya The U.N. refugee agency says survivor accounts indicate as many as 240 people have died in two shipwrecks off Libya...	176
26	ge:10211448355199012204	{u'$date': 1478413158325}	{u'body': u'ROME — UN <b>refugee</b> agency says survivor accounts indicate as many as 240 <b>dead</b> in 2 shipwrecks off Libya; no bodies recovered.', u'link': u'https://www.google.com/url?rct=j&sa=t&url=http://www.msn.com/en-au/news/other/un-refugee-agency-says-survivor-accounts-indicate-as-many-as-240-dead-in-2-shipwrecks-off-libya-no-bodies-recovered/ar-AAjQFlC&ct=ga&cd=CAIyHGE0OTIzYjRlZTEzZWI5ZTY6Y29tOmVuOlVTOkw&usg=AFQjCNE-yg1s_bbxaQtW9G7NNmVAsmE-Fw', u'title': u'UN <b>refugee</b> agency says survivor accounts indicate as many as 240 <b>dead</b> in 2 shipwrecks off Libya'}	accepted	{u'$date': 1478292845000}	ROME — UN <b>refugee</b> agency says survivor accounts indicate as many as 240 <b>dead</b> in 2 shipwrecks off Libya; no bodies recovered.	https://www.google.com/url?rct=j&sa=t&url=http://www.msn.com/en-au/news/other/un-refugee-agency-says-survivor-accounts-indicate-as-many-as-240-dead-in-2-shipwrecks-off-libya-no-bodies-recovered/ar-AAjQFlC&ct=ga&cd=CAIyHGE0OTIzYjRlZTEzZWI5ZTY6Y29tOmVuOlVTOkw&usg=AFQjCNE-yg1s_bbxaQtW9G7NNmVAsmE-Fw	UN <b>refugee</b> agency says survivor accounts indicate as many as 240 <b>dead</b> in 2 shipwrecks off Libya	UN refugee agency says survivor accounts indicate as many as 240 dead in 2 shipwrecks off Libya ROME — UN refugee agency says survivor accounts indicate as many as 240 dead in 2 shipwrecks off Libya; no bodies recovered.	220
27	ge:10489685643132300613	{u'$date': 1478413158326}	{u'body': u'admin 18 hours ago News hundreds feared <b>dead refugee</b> shipwrecks libya All http://www.aljazeera.com. Survivors tell UN at least 239 people&nbsp;...', u'link': u'https://www.google.com/url?rct=j&sa=t&url=http://liefdenetwerk.nl/gigger/story.php%3Ftitle%3Dhundreds-feared-dead-in-refugee-shipwrecks-off-libya&ct=ga&cd=CAIyHGE0OTIzYjRlZTEzZWI5ZTY6Y29tOmVuOlVTOkw&usg=AFQjCNHAxHxQCR0n6-Exkp3_rli7SvLA0g', u'title': u'Hundreds feared <b>dead</b> in <b>refugee</b> shipwrecks off Libya'}	accepted	{u'$date': 1478290131000}	admin 18 hours ago News hundreds feared <b>dead refugee</b> shipwrecks libya All http://www.aljazeera.com. Survivors tell UN at least 239 people&nbsp;...	https://www.google.com/url?rct=j&sa=t&url=http://liefdenetwerk.nl/gigger/story.php%3Ftitle%3Dhundreds-feared-dead-in-refugee-shipwrecks-off-libya&ct=ga&cd=CAIyHGE0OTIzYjRlZTEzZWI5ZTY6Y29tOmVuOlVTOkw&usg=AFQjCNHAxHxQCR0n6-Exkp3_rli7SvLA0g	Hundreds feared <b>dead</b> in <b>refugee</b> shipwrecks off Libya	Hundreds feared dead in refugee shipwrecks off Libya admin 18 hours ago News hundreds feared dead refugee shipwrecks libya All http://www.aljazeera.com. Survivors tell UN at least 239 people&nbsp;...	199
28	ge:12482581156354682783	{u'$date': 1478413158326}	{u'body': u'The Action Group for Palestinians of Syria recorded a total of 22 Palestinian <b>refugee deaths</b> in Syria during October as a result of the ongoing war&nbsp;...', u'link': u'https://www.google.com/url?rct=j&sa=t&url=https://electronicintifada.net/content/month-pictures-october-2016/18411&ct=ga&cd=CAIyHGE0OTIzYjRlZTEzZWI5ZTY6Y29tOmVuOlVTOkw&usg=AFQjCNGhxnPy5dPf0_rWwJdoWogVF63bhQ', u'title': u'The Month in Pictures: October 2016'}	rejected	{u'$date': 1478285513000}	The Action Group for Palestinians of Syria recorded a total of 22 Palestinian <b>refugee deaths</b> in Syria during October as a result of the ongoing war&nbsp;...	https://www.google.com/url?rct=j&sa=t&url=https://electronicintifada.net/content/month-pictures-october-2016/18411&ct=ga&cd=CAIyHGE0OTIzYjRlZTEzZWI5ZTY6Y29tOmVuOlVTOkw&usg=AFQjCNGhxnPy5dPf0_rWwJdoWogVF63bhQ	The Month in Pictures: October 2016	The Month in Pictures: October 2016 The Action Group for Palestinians of Syria recorded a total of 22 Palestinian refugee deaths in Syria during October as a result of the ongoing war&nbsp;...	192
29	ge:13717773139616612422	{u'$date': 1478413158327}	{u'body': u'INTERNATIONAL NEWS DIGEST Pt.1 Topic: Hundreds Feared <b>Dead</b> in Sinking of <b>Refugee</b> Boats Guest: Professor Mary Crock (Public Law/ University&nbsp;...', u'link': u'https://www.google.com/url?rct=j&sa=t&url=https://player.fm/series/tbs-efm-primetime-1273471/hundreds-feared-dead-in-sinking-of-refugee-boats&ct=ga&cd=CAIyHGE0OTIzYjRlZTEzZWI5ZTY6Y29tOmVuOlVTOkw&usg=AFQjCNGfbuJ6KKvd5e98i3giiymAJ055wQ', u'title': u'Hundreds Feared <b>Dead</b> In Sinking Of <b>Refugee</b> Boats'}	accepted	{u'$date': 1478284610000}	INTERNATIONAL NEWS DIGEST Pt.1 Topic: Hundreds Feared <b>Dead</b> in Sinking of <b>Refugee</b> Boats Guest: Professor Mary Crock (Public Law/ University&nbsp;...	https://www.google.com/url?rct=j&sa=t&url=https://player.fm/series/tbs-efm-primetime-1273471/hundreds-feared-dead-in-sinking-of-refugee-boats&ct=ga&cd=CAIyHGE0OTIzYjRlZTEzZWI5ZTY6Y29tOmVuOlVTOkw&usg=AFQjCNGfbuJ6KKvd5e98i3giiymAJ055wQ	Hundreds Feared <b>Dead</b> In Sinking Of <b>Refugee</b> Boats	Hundreds Feared Dead In Sinking Of Refugee Boats INTERNATIONAL NEWS DIGEST Pt.1 Topic: Hundreds Feared Dead in Sinking of Refugee Boats Guest: Professor Mary Crock (Public Law/ University&nbsp;...	196
30	ge:2122754726012477554	{u'$date': 1478413158327}	{u'body': u'Hundreds of <b>refugees</b> feared <b>dead</b> in shipwrecks off Libya ... More On: European <b>refugee</b> crisis · Evacuated migrants set fire to &#39;Jungle&#39; <b>refugee</b> camp&nbsp;...', u'link': u'https://www.google.com/url?rct=j&sa=t&url=https://news.google.pk/news/story%3Fcf%3Dall%26hl%3Den%26ned%3Den_pk%26cf%3Dall%26ncl%3DdRlxP-5oDHgiNLMkuCSVmwc-O-UxM%26topic%3Dw%26start%3D30&ct=ga&cd=CAIyHGE0OTIzYjRlZTEzZWI5ZTY6Y29tOmVuOlVTOkw&usg=AFQjCNF0DpHF-02gAdHGXEyP3hlMl6OEpQ', u'title': u'2'}	accepted	{u'$date': 1478282198000}	Hundreds of <b>refugees</b> feared <b>dead</b> in shipwrecks off Libya ... More On: European <b>refugee</b> crisis · Evacuated migrants set fire to &#39;Jungle&#39; <b>refugee</b> camp&nbsp;...	https://www.google.com/url?rct=j&sa=t&url=https://news.google.pk/news/story%3Fcf%3Dall%26hl%3Den%26ned%3Den_pk%26cf%3Dall%26ncl%3DdRlxP-5oDHgiNLMkuCSVmwc-O-UxM%26topic%3Dw%26start%3D30&ct=ga&cd=CAIyHGE0OTIzYjRlZTEzZWI5ZTY6Y29tOmVuOlVTOkw&usg=AFQjCNF0DpHF-02gAdHGXEyP3hlMl6OEpQ	2	2 Hundreds of refugees feared dead in shipwrecks off Libya ... More On: European refugee crisis · Evacuated migrants set fire to ;Jungle; refugee camp&nbsp;...	159
31	ge:13299872926777373676	{u'$date': 1478413158327}	{u'body': u'Hundreds feared <b>dead</b> in <b>refugee</b> shipwrecks off Libya &middot; At least one <b>dead</b>, ... Syria: Dozens <b>dead</b> as rebels try to break Aleppo siege &middot; Nigeria Boko&nbsp;...', u'link': u'https://www.google.com/url?rct=j&sa=t&url=http://www.ethiodailypost.com/article/hundreds-feared-dead-refugee-shipwrecks-libya&ct=ga&cd=CAIyHGE0OTIzYjRlZTEzZWI5ZTY6Y29tOmVuOlVTOkw&usg=AFQjCNFXqXeATxVHC4K1kW8nfIRQHqJM_w', u'title': u'Hundreds feared <b>dead</b> in <b>refugee</b> shipwrecks off Libya'}	accepted	{u'$date': 1478282136000}	Hundreds feared <b>dead</b> in <b>refugee</b> shipwrecks off Libya &middot; At least one <b>dead</b>, ... Syria: Dozens <b>dead</b> as rebels try to break Aleppo siege &middot; Nigeria Boko&nbsp;...	https://www.google.com/url?rct=j&sa=t&url=http://www.ethiodailypost.com/article/hundreds-feared-dead-refugee-shipwrecks-libya&ct=ga&cd=CAIyHGE0OTIzYjRlZTEzZWI5ZTY6Y29tOmVuOlVTOkw&usg=AFQjCNFXqXeATxVHC4K1kW8nfIRQHqJM_w	Hundreds feared <b>dead</b> in <b>refugee</b> shipwrecks off Libya	Hundreds feared dead in refugee shipwrecks off Libya Hundreds feared dead in refugee shipwrecks off Libya &middot; At least one dead, ... Syria: Dozens dead as rebels try to break Aleppo siege &middot; Nigeria Boko&nbsp;...	223
32	ge:9763696746911326450	{u'$date': 1478413158328}	{u'body': u'Almost 240 feared <b>dead</b> after 2 migrant shipwrecks: UNHCR ... coast on Wednesday, the UN <b>Refugee</b> Agency (UNHCR) confirmed on Thursday.', u'link': u'https://www.google.com/url?rct=j&sa=t&url=http://www.easternmirrornagaland.com/almost-240-feared-dead-after-2-migrant-shipwrecks-unhcr/&ct=ga&cd=CAIyHGE0OTIzYjRlZTEzZWI5ZTY6Y29tOmVuOlVTOkw&usg=AFQjCNH4R7IeBvWaYNBfCDnTLM_oIGZb7Q', u'title': u'Almost 240 feared <b>dead</b> after 2 migrant shipwrecks: UNHCR'}	accepted	{u'$date': 1478277064000}	Almost 240 feared <b>dead</b> after 2 migrant shipwrecks: UNHCR ... coast on Wednesday, the UN <b>Refugee</b> Agency (UNHCR) confirmed on Thursday.	https://www.google.com/url?rct=j&sa=t&url=http://www.easternmirrornagaland.com/almost-240-feared-dead-after-2-migrant-shipwrecks-unhcr/&ct=ga&cd=CAIyHGE0OTIzYjRlZTEzZWI5ZTY6Y29tOmVuOlVTOkw&usg=AFQjCNH4R7IeBvWaYNBfCDnTLM_oIGZb7Q	Almost 240 feared <b>dead</b> after 2 migrant shipwrecks: UNHCR	Almost 240 feared dead after 2 migrant shipwrecks: UNHCR Almost 240 feared dead after 2 migrant shipwrecks: UNHCR ... coast on Wednesday, the UN Refugee Agency (UNHCR) confirmed on Thursday.	190
33	ge:17999095064148929143	{u'$date': 1478413158328}	{u'body': u'Rickety boats that should never have sailed, unscrupulous smugglers and desperate people risking all.', u'link': u'https://www.google.com/url?rct=j&sa=t&url=http://ghandnews.com/news/29320/refugee-crisis-3-800-dead-more-on-the-way&ct=ga&cd=CAIyHGE0OTIzYjRlZTEzZWI5ZTY6Y29tOmVuOlVTOkw&usg=AFQjCNHFslJ2nAmyrdG2QT5REzcQpMfW9Q', u'title': u'<b>Refugee</b> crisis: 3800 <b>dead</b>, more on the way'}	rejected	{u'$date': 1478276505000}	Rickety boats that should never have sailed, unscrupulous smugglers and desperate people risking all.	https://www.google.com/url?rct=j&sa=t&url=http://ghandnews.com/news/29320/refugee-crisis-3-800-dead-more-on-the-way&ct=ga&cd=CAIyHGE0OTIzYjRlZTEzZWI5ZTY6Y29tOmVuOlVTOkw&usg=AFQjCNHFslJ2nAmyrdG2QT5REzcQpMfW9Q	<b>Refugee</b> crisis: 3800 <b>dead</b>, more on the way	Refugee crisis: 3800 dead, more on the way Rickety boats that should never have sailed, unscrupulous smugglers and desperate people risking all.	144
34	ge:12762464125064148557	{u'$date': 1478413158328}	{u'body': u'“One woman said she had to hold on to a <b>dead</b> body to survive. ... and legal pathways to protection,” said the UN&#39;s <b>refugee</b> chief Filippo Grandi. Sami&nbsp;...', u'link': u'https://www.google.com/url?rct=j&sa=t&url=http://www.theborneopost.com/2016/11/05/over-200-migrants-feared-dead/&ct=ga&cd=CAIyHGE0OTIzYjRlZTEzZWI5ZTY6Y29tOmVuOlVTOkw&usg=AFQjCNEyvCHSX7O65WL3YPlAJOyYdXbAIA', u'title': u'Over 200 migrants feared <b>dead</b>'}	accepted	{u'$date': 1478276182000}	“One woman said she had to hold on to a <b>dead</b> body to survive. ... and legal pathways to protection,” said the UN&#39;s <b>refugee</b> chief Filippo Grandi. Sami&nbsp;...	https://www.google.com/url?rct=j&sa=t&url=http://www.theborneopost.com/2016/11/05/over-200-migrants-feared-dead/&ct=ga&cd=CAIyHGE0OTIzYjRlZTEzZWI5ZTY6Y29tOmVuOlVTOkw&usg=AFQjCNEyvCHSX7O65WL3YPlAJOyYdXbAIA	Over 200 migrants feared <b>dead</b>	Over 200 migrants feared dead “One woman said she had to hold on to a dead body to survive. ... and legal pathways to protection,” said the UN;s refugee chief Filippo Grandi. Sami&nbsp;...	188
35	ge:9240232473830135419	{u'$date': 1478413158328}	{u'body': u'GENEVA - A total of 4,220 asylum seekers have perished in the Mediterranean so far this year, the International Organization for Migration (IOM)&nbsp;...', u'link': u'https://www.google.com/url?rct=j&sa=t&url=http://www.ansamed.info/ansamed/en/news/sections/generalnews/2016/11/04/med-refugee-death-toll-up-to-4200-says-iom_99143025-ee92-42e7-97cc-4156e90e7997.html&ct=ga&cd=CAIyHGE0OTIzYjRlZTEzZWI5ZTY6Y29tOmVuOlVTOkw&usg=AFQjCNGu-c53PC59Tuk8ZmTaQ8bInlO0cw', u'title': u'Med <b>refugee death</b> toll up to 4200 says IOM'}	rejected	{u'$date': 1478273343000}	GENEVA - A total of 4,220 asylum seekers have perished in the Mediterranean so far this year, the International Organization for Migration (IOM)&nbsp;...	https://www.google.com/url?rct=j&sa=t&url=http://www.ansamed.info/ansamed/en/news/sections/generalnews/2016/11/04/med-refugee-death-toll-up-to-4200-says-iom_99143025-ee92-42e7-97cc-4156e90e7997.html&ct=ga&cd=CAIyHGE0OTIzYjRlZTEzZWI5ZTY6Y29tOmVuOlVTOkw&usg=AFQjCNGu-c53PC59Tuk8ZmTaQ8bInlO0cw	Med <b>refugee death</b> toll up to 4200 says IOM	Med refugee death toll up to 4200 says IOM GENEVA - A total of 4,220 asylum seekers have perished in the Mediterranean so far this year, the International Organization for Migration (IOM)&nbsp;...	196
